62942,UNDYING,3,0-1-0,ADJECTIVE,anapestic,1
62947,UNEARNED,2,0-1,ADJECTIVE,iambic,1
62948,UNEARTH,2,0-1,VERB,iambic,1
62949,UNEARTHLY,3,0-1-0,ADJECTIVE,anapestic,1
62950,UNEASINESS,4,2-1-0-0,NOUN,trochaic,1
62951,UNEASY,3,0-1-0,ADJECTIVE,anapestic,1
62953,UNECONOMICAL,6,0-2-0-1-0-0,ADJECTIVE,dactylic,1
62956,UNEDITED,4,0-1-0-0,ADJECTIVE,anapestic,1
62957,UNEDUCATED,5,0-1-0-2-0,ADJECTIVE,anapestic,1
62960,UNEMOTIONAL,5,2-0-1-0-0,ADJECTIVE,dactylic,1
62964,UNEMPLOYABLE,5,0-0-1-0-0,ADJECTIVE,anapestic,1
62965,UNEMPLOYED,3,2-0-1,ADJECTIVE,dactylic,1
62966,UNEMPLOYMENT,4,2-0-1-0,NOUN,dactylic,1
62969,UNENCUMBERED,4,2-0-1-0,ADJECTIVE,dactylic,1
62972,UNENDING,3,0-1-0,ADJECTIVE,anapestic,1
62975,UNENFORCEABLE,5,2-0-1-0-0,ADJECTIVE,dactylic,1
62976,UNENFORCED,3,2-0-1,ADJECTIVE,dactylic,1
62980,UNENLIGHTENED,4,2-0-1-0,ADJECTIVE,dactylic,1
62988,UNENTHUSIASTIC,6,0-0-2-0-1-0,ADJECTIVE,trochaic,1
62991,UNENVIABLE,5,0-1-2-0-0,ADJECTIVE,anapestic,1
62993,UNEQUAL,3,0-1-0,ADJECTIVE,anapestic,1
62998,UNEQUIVOCAL,5,2-0-1-0-0,ADJECTIVE,dactylic,1
62999,UNEQUIVOCALLY,6,2-0-1-0-0-0,ADVERB,dactylic,1
63008,UNETHICAL,4,0-1-0-0,ADJECTIVE,anapestic,1
63009,UNETHICALLY,4,0-1-0-0,ADVERB,anapestic,1
63010,UNEVEN,3,0-1-0,ADJECTIVE,anapestic,1
63011,UNEVENLY,4,0-1-0-0,ADVERB,anapestic,1
63013,UNEVENTFUL,4,2-0-1-0,ADJECTIVE,dactylic,1
63027,UNEXCITING,4,0-0-1-0,ADJECTIVE,anapestic,1
63033,UNEXERCISED,4,0-1-0-2,VERB,iambic,1
63038,UNEXPECTED,4,2-0-1-0,ADJECTIVE,dactylic,1
63039,UNEXPECTEDLY,5,2-0-1-0-0,ADVERB,dactylic,1
63043,UNEXPIRED,4,2-0-1-0,ADJECTIVE,dactylic,1
63044,UNEXPLAINED,3,2-0-1,ADJECTIVE,dactylic,1
63045,UNEXPLOITED,4,0-0-1-0,ADJECTIVE,anapestic,1
63046,UNEXPLORED,3,2-0-1,ADJECTIVE,dactylic,1
63057,UNFAILING,3,0-1-0,ADJECTIVE,anapestic,1
63058,UNFAILINGLY,4,0-1-0-0,ADVERB,anapestic,1
63059,UNFAIR,2,0-1,ADJECTIVE,iambic,1
63060,UNFAIRLY,3,0-1-0,ADVERB,anapestic,1
63061,UNFAIRNESS,3,0-1-0,NOUN,anapestic,1
63062,UNFAITHFUL,3,0-1-0,ADJECTIVE,anapestic,1
63066,UNFAMILIAR,4,2-0-1-0,ADJECTIVE,dactylic,1
63067,UNFAMILIARITY,6,2-0-2-1-0-0,NOUN,trochaic,2
63068,UNFASHIONABLE,5,0-1-0-0-0,ADJECTIVE,anapestic,1
63073,UNFATHOMABLE,5,0-1-0-0-0,ADJECTIVE,anapestic,1
63076,UNFAVORABLE,5,2-1-0-0-0,ADJECTIVE,trochaic,1
63078,UNFAVORABLY,5,0-1-0-0-0,ADVERB,anapestic,1
63080,UNFEASIBLE,4,0-1-0-0,ADJECTIVE,anapestic,1
63083,UNFEELING,3,0-1-0,ADJECTIVE,anapestic,1
63091,UNFENCED,2,0-1,ADJECTIVE,iambic,1
63096,UNFETTERED,3,0-1-0,ADJECTIVE,anapestic,1
63098,UNFILLED,2,0-1,ADJECTIVE,iambic,1
63100,UNFINISHED,3,0-1-0,ADJECTIVE,anapestic,1
63102,UNFIT,2,0-1,ADJECTIVE,iambic,1
63107,UNFLAGGING,3,0-1-0,ADJECTIVE,anapestic,1
63109,UNFLATTERING,4,0-1-0-0,ADJECTIVE,anapestic,1
63113,UNFLINCHING,3,0-1-0,ADJECTIVE,anapestic,1
63115,UNFOCUSED,3,0-1-0,ADJECTIVE,anapestic,1
63116,UNFOLD,2,0-1,VERB,iambic,1
63117,UNFOLDED,3,0-1-0,VERB,anapestic,1
63118,UNFOLDING,3,0-1-0,NOUN,anapestic,1
63123,UNFORESEEABLE,5,2-0-1-0-0,ADJECTIVE,dactylic,1
63124,UNFORESEEN,3,2-0-1,ADJECTIVE,dactylic,1
63129,UNFORGETTABLE,5,2-0-1-0-0,ADJECTIVE,dactylic,1
63130,UNFORGIVING,4,0-0-1-0,ADJECTIVE,anapestic,1
63133,UNFORMED,2,0-1,ADJECTIVE,iambic,1
63136,UNFORTUNATE,4,0-1-0-0,NOUN,anapestic,1
63137,UNFORTUNATELY,5,0-1-0-0-0,ADVERB,anapestic,1
63138,UNFOUNDED,3,0-1-0,ADJECTIVE,anapestic,1
63148,UNFRIENDLY,3,0-1-0,ADJECTIVE,anapestic,1
63152,UNFROZEN,3,0-1-0,ADJECTIVE,anapestic,1
63156,UNFULFILLED,3,2-0-1,ADJECTIVE,dactylic,1
63158,UNFUNDED,3,0-1-0,ADJECTIVE,anapestic,1
63160,UNFURL,2,0-1,VERB,iambic,1
63163,UNGAINLY,3,0-1-0,ADJECTIVE,anapestic,1
63178,UNGLUE,2,0-1,VERB,iambic,1
63180,UNGODLY,3,0-1-0,ADJECTIVE,anapestic,1
63181,UNGOVERNABLE,5,0-1-0-0-0,ADJECTIVE,anapestic,1
63192,UNGRATEFUL,3,0-1-0,ADJECTIVE,anapestic,1
63202,UNGUARDED,3,0-1-0,ADJECTIVE,anapestic,1
63221,UNHAMPERED,3,0-1-0,ADJECTIVE,anapestic,1
63226,UNHAPPILY,4,0-1-0-0,ADVERB,anapestic,1
63227,UNHAPPINESS,4,0-1-0-0,NOUN,anapestic,1
63228,UNHAPPY,3,0-1-0,ADJECTIVE,anapestic,1
63231,UNHARMED,2,0-1,ADJECTIVE,iambic,1
63238,UNHEALTHFUL,3,0-1-0,ADJECTIVE,anapestic,1
63241,UNHEALTHY,3,0-1-0,ADJECTIVE,anapestic,1
63242,UNHEARD,2,0-1,ADJECTIVE,iambic,1
63244,UNHEEDED,3,0-1-0,ADJECTIVE,anapestic,1
63246,UNHELPFUL,3,0-1-0,ADJECTIVE,anapestic,1
63250,UNHESITATINGLY,6,0-1-0-2-0-0,ADVERB,anapestic,1
63252,UNHINDERED,3,0-1-0,ADJECTIVE,anapestic,1
63253,UNHINGE,2,0-1,VERB,iambic,1
63254,UNHINGED,2,0-1,ADJECTIVE,iambic,1
63257,UNHOLY,3,0-1-0,ADJECTIVE,anapestic,1
63261,UNHORSED,2,0-1,VERB,iambic,1
63265,UNHURRIED,3,0-1-0,ADJECTIVE,anapestic,1
63267,UNHURT,2,0-1,ADJECTIVE,iambic,1
63272,UNICELLULAR,5,2-0-1-0-0,ADJECTIVE,dactylic,1
63273,UNICORN,3,1-0-2,NOUN,iambic,1
63274,UNICYCLE,4,1-0-2-0,NOUN,iambic,1
63277,UNIDENTIFIED,5,2-0-1-0-2,ADJECTIVE,dactylic,2
63282,UNIFICATION,5,2-0-0-1-0,NOUN,dactylic,2
63287,UNIFORM,3,1-0-2,NOUN,iambic,1
63288,UNIFORMED,3,1-0-2,ADJECTIVE,iambic,1
63289,UNIFORMITY,5,2-0-1-0-0,NOUN,dactylic,1
63290,UNIFORMLY,4,1-0-2-0,ADVERB,iambic,1
63295,UNILATERAL,5,2-0-1-0-0,ADJECTIVE,dactylic,1
63296,UNILATERALISM,7,2-0-1-0-0-2-0,NOUN,dactylic,2
63298,UNILATERALLY,6,2-0-1-0-0-0,ADVERB,dactylic,1
63303,UNIMAGINABLE,6,2-0-1-0-0-0,ADJECTIVE,dactylic,1
63305,UNIMAGINATIVE,6,0-0-1-2-0-0,ADJECTIVE,anapestic,1
63307,UNIMAGINED,4,2-0-1-0,ADJECTIVE,dactylic,1
63311,UNIMPAIRED,3,2-0-1,ADJECTIVE,dactylic,1
63313,UNIMPEACHABLE,5,2-0-1-0-0,ADJECTIVE,dactylic,1
63315,UNIMPEDED,4,2-0-1-0,ADJECTIVE,dactylic,1
63317,UNIMPORTANT,4,0-0-1-0,ADJECTIVE,anapestic,1
63319,UNIMPRESSED,3,2-0-1,ADJECTIVE,dactylic,1
63322,UNIMPRESSIVE,4,2-0-1-0,ADJECTIVE,dactylic,1
63324,UNIMPROVED,3,2-0-1,ADJECTIVE,dactylic,1
63325,UNINCORPORATED,6,2-0-1-0-2-0,ADJECTIVE,dactylic,2
63331,UNINFECTED,4,2-0-1-0,ADJECTIVE,dactylic,1
63337,UNINFORMATIVE,5,0-0-1-0-0,ADJECTIVE,anapestic,1
63339,UNINFORMED,3,2-0-1,ADJECTIVE,dactylic,1
63341,UNINHABITABLE,6,2-0-1-0-0-0,ADJECTIVE,dactylic,1
63342,UNINHABITED,5,2-0-1-0-0,ADJECTIVE,dactylic,1
63343,UNINHIBITED,5,2-0-1-0-0,ADJECTIVE,dactylic,1
63345,UNINITIATED,6,2-0-1-0-2-0,ADJECTIVE,dactylic,2
63347,UNINJURED,3,0-1-0,ADJECTIVE,anapestic,1
63352,UNINSPIRED,4,2-0-1-0,ADJECTIVE,dactylic,1
63353,UNINSPIRING,4,0-0-1-0,ADJECTIVE,anapestic,1
63356,UNINSURED,3,2-0-1,ADJECTIVE,dactylic,1
63362,UNINTELLIGIBLE,6,2-0-1-0-0-0,ADJECTIVE,dactylic,1
63365,UNINTENDED,4,2-0-1-0,ADJECTIVE,dactylic,1
63366,UNINTENTIONAL,5,2-0-1-0-0,ADJECTIVE,dactylic,1
63367,UNINTENTIONALLY,6,2-0-1-0-0-0,ADVERB,dactylic,1
63368,UNINTERESTED,4,0-1-0-0,ADJECTIVE,anapestic,1
63369,UNINTERESTING,4,0-1-0-0,ADJECTIVE,anapestic,1
63373,UNINTERRUPTED,5,2-0-0-1-0,ADJECTIVE,dactylic,2
63381,UNINVITED,4,2-0-1-0,ADJECTIVE,dactylic,1
63382,UNINVITING,4,2-0-1-0,ADJECTIVE,dactylic,1
63383,UNINVOLVED,3,0-0-1,ADJECTIVE,anapestic,1
63385,UNION,2,1-0,NOUN,trochaic,1
63387,UNIONISM,4,1-0-2-0,NOUN,iambic,1
63388,UNIONISATION,5,2-0-0-1-0,NOUN,dactylic,2
63391,UNIQUE,2,0-1,ADJECTIVE,iambic,1
63392,UNIQUELY,3,0-1-0,ADVERB,anapestic,1
63395,UNISEX,3,1-0-2,ADJECTIVE,iambic,1
63397,UNISON,3,1-0-0,NOUN,trochaic,1
63401,UNIT,2,1-0,NOUN,trochaic,1
63402,UNITARIAN,5,2-0-1-0-0,NOUN,dactylic,1
63404,UNITARY,4,1-0-2-0,ADJECTIVE,iambic,1
63405,UNITE,2,1-2,VERB,iambic,1
63406,UNITED,3,0-1-0,ADJECTIVE,anapestic,1
63407,UNITS,2,1-0,NOUN,trochaic,1
63408,UNITY,3,1-0-0,ADVERB,trochaic,1
63411,UNIVERSAL,4,2-0-1-0,NOUN,dactylic,1
63414,UNIVERSALITY,6,2-0-0-1-0-0,NOUN,dactylic,2
63415,UNIVERSALLY,5,2-0-1-0-0,ADVERB,dactylic,1
63416,UNIVERSE,3,1-0-2,NOUN,iambic,1
63417,UNIVERSITY,5,2-0-1-0-0,NOUN,dactylic,1
63418,UNIX,2,1-0,NOUN,trochaic,1
63420,UNJUST,2,0-1,ADJECTIVE,iambic,1
63421,UNJUSTIFIABLE,6,2-2-0-1-0-0,ADJECTIVE,trochaic,2
63422,UNJUSTIFIABLY,6,2-2-0-1-0-0,ADVERB,trochaic,2
63423,UNJUSTIFIED,4,0-1-0-2,ADJECTIVE,iambic,1
63424,UNJUSTLY,3,0-1-0,ADVERB,anapestic,1
63425,UNKEMPT,2,0-1,ADJECTIVE,iambic,1
63427,UNKIND,2,0-1,ADJECTIVE,iambic,1
63428,UNKINDEST,3,0-1-0,NOUN,anapestic,1
63434,UNKNOWING,3,0-1-0,ADJECTIVE,anapestic,1
63437,UNKNOWN,2,0-1,NOUN,iambic,1
63438,UNLABELED,3,0-1-0,ADJECTIVE,anapestic,1
63445,UNLAWFUL,3,0-1-0,ADJECTIVE,anapestic,1
63446,UNLAWFULLY,4,0-1-0-0,ADVERB,anapestic,1
63448,UNLEADED,3,0-1-0,ADJECTIVE,anapestic,1
63453,UNLESS,2,0-1,CONJUNCTION,iambic,1
63455,UNLICENSED,3,0-1-0,ADJECTIVE,anapestic,1
63459,UNLIKE,2,0-1,PREPOSITION,iambic,1
63461,UNLIKELY,3,0-1-0,ADJECTIVE,anapestic,1
63464,UNLIMITED,4,0-1-0-0,ADJECTIVE,anapestic,1
63465,UNLINED,2,0-1,ADJECTIVE,iambic,1
63467,UNLISTED,3,0-1-0,ADJECTIVE,anapestic,1
63469,UNLIVABLE,4,0-1-0-0,ADJECTIVE,anapestic,1
63472,UNLOAD,2,0-1,VERB,iambic,1
63473,UNLOADED,3,0-1-0,ADJECTIVE,anapestic,1
63474,UNLOADING,3,0-1-0,NOUN,anapestic,1
63477,UNLOCK,2,0-1,VERB,iambic,1
63481,UNLOVED,2,0-1,ADJECTIVE,iambic,1
63485,UNLUCKY,3,0-1-0,ADJECTIVE,anapestic,1
63486,UNMADE,2,0-1,ADJECTIVE,iambic,1
63494,UNMANAGEABLE,5,0-1-0-0-0,ADJECTIVE,anapestic,1
63498,UNMANNED,2,0-1,ADJECTIVE,iambic,1
63501,UNMARKED,2,0-1,ADJECTIVE,iambic,1
63504,UNMARRIED,3,0-1-0,ADJECTIVE,anapestic,1
63505,UNMASK,2,0-1,VERB,iambic,1
63506,UNMATCHED,2,0-1,ADJECTIVE,iambic,1
63524,UNMENTIONABLE,5,0-1-0-0-0,ADJECTIVE,anapestic,1
63526,UNMERCIFUL,4,0-1-0-0,ADJECTIVE,anapestic,1
63537,UNMISTAKABLE,5,2-0-1-0-0,ADJECTIVE,dactylic,1
63538,UNMISTAKABLY,5,2-0-1-0-0,ADVERB,dactylic,1
63540,UNMITIGATED,5,0-1-0-2-0,ADJECTIVE,anapestic,1
63541,UNMIXED,2,0-1,ADJECTIVE,iambic,1
63547,UNMOLESTED,4,2-0-1-0,ADJECTIVE,dactylic,1
63554,UNMOVED,2,0-1,ADJECTIVE,iambic,1
63562,UNNAMED,2,0-1,ADJECTIVE,iambic,1
63563,UNNATURAL,4,0-1-0-0,ADJECTIVE,anapestic,1
63565,UNNATURALLY,5,0-1-0-0-0,ADVERB,anapestic,1
63568,UNNECESSARILY,6,0-1-0-2-0-0,ADVERB,anapestic,1
63569,UNNECESSARY,5,0-1-0-2-0,ADJECTIVE,anapestic,1
63570,UNNEEDED,3,0-1-0,ADJECTIVE,anapestic,1
63573,UNNERVE,2,0-1,VERB,iambic,1
63574,UNNERVED,2,0-1,ADJECTIVE,iambic,1
63583,UNNOTICED,3,0-1-0,ADJECTIVE,anapestic,1
63587,UNO,2,0-1,NOUN,iambic,1
63597,UNOBSTRUCTED,4,2-0-1-0,ADJECTIVE,dactylic,1
63598,UNOBTAINABLE,5,2-0-1-0-0,ADJECTIVE,dactylic,1
63600,UNOBTRUSIVE,4,2-0-1-0,ADJECTIVE,dactylic,1
63604,UNOCCUPIED,4,0-1-0-2,ADJECTIVE,iambic,1
63607,UNOFFICIAL,4,2-0-1-0,ADJECTIVE,dactylic,1
63608,UNOFFICIALLY,5,0-0-1-0-0,ADVERB,anapestic,1
63611,UNOPENED,3,0-1-0,ADJECTIVE,anapestic,1
63613,UNOPPOSED,3,2-0-1,ADJECTIVE,dactylic,1
63615,UNORGANISED,4,0-1-0-2,ADJECTIVE,iambic,1
63621,UNORTHODOX,4,0-1-0-2,ADJECTIVE,iambic,1
63628,UNPACK,2,0-1,VERB,iambic,1
63631,UNPAID,2,0-1,ADJECTIVE,iambic,1
63634,UNPAINTED,3,0-1-0,ADJECTIVE,anapestic,1
63636,UNPALATABLE,5,0-1-0-0-0,ADJECTIVE,anapestic,1
63640,UNPARALLELED,4,0-1-0-2,ADJECTIVE,iambic,1
63650,UNPATRIOTIC,5,0-2-0-1-0,ADJECTIVE,dactylic,1
63653,UNPAVED,2,2-2,ADJECTIVE,trochaic,2
63670,UNPERTURBED,3,2-0-1,ADJECTIVE,dactylic,1
63678,UNPLACED,2,0-1,ADJECTIVE,iambic,1
63680,UNPLANNED,2,0-1,ADJECTIVE,iambic,1
63684,UNPLEASANT,3,0-1-0,ADJECTIVE,anapestic,1
63685,UNPLEASANTLY,4,0-1-0-0,ADVERB,anapestic,1
63686,UNPLEASANTNESS,4,0-1-0-0,NOUN,anapestic,1
63696,UNPOPULAR,4,2-1-0-0,ADJECTIVE,trochaic,1
63697,UNPOPULARITY,6,0-2-0-1-0-0,NOUN,dactylic,1
63704,UNPRECEDENTED,5,0-1-0-2-0,ADJECTIVE,anapestic,1
63705,UNPRECEDENTEDLY,6,0-1-0-2-0-0,ADVERB,anapestic,1
63706,UNPREDICTABILITY,7,2-0-2-0-1-0-0,NOUN,trochaic,2
63707,UNPREDICTABLE,5,2-0-1-0-0,ADJECTIVE,dactylic,1
63711,UNPREPARED,3,2-0-1,ADJECTIVE,dactylic,1
63718,UNPRETENTIOUS,4,2-0-1-0,ADJECTIVE,dactylic,1
63725,UNPRINCIPLED,4,0-1-0-0,ADJECTIVE,anapestic,1
63726,UNPRINTABLE,4,0-1-0-0,ADJECTIVE,anapestic,1
63729,UNPROCESSED,3,0-1-2,ADJECTIVE,iambic,1
63732,UNPRODUCTIVE,4,2-0-1-0,ADJECTIVE,dactylic,1
63735,UNPROFESSIONAL,5,2-0-1-0-0,ADJECTIVE,dactylic,1
63737,UNPROFITABLE,5,0-1-0-0-0,ADJECTIVE,anapestic,1
63740,UNPROMISING,4,0-1-0-0,ADJECTIVE,anapestic,1
63746,UNPROTECTED,4,2-0-1-0,ADJECTIVE,dactylic,1
63749,UNPROVED,2,0-1,ADJECTIVE,iambic,1
63753,UNPUBLISHED,3,0-1-0,ADJECTIVE,anapestic,1
63756,UNPUNISHED,3,0-1-0,ADJECTIVE,anapestic,1
63762,UNQUALIFIED,4,0-1-0-2,ADJECTIVE,iambic,1
63767,UNQUESTIONABLE,5,0-1-0-0-0,ADJECTIVE,anapestic,1
63769,UNQUESTIONABLY,5,0-1-0-0-0,ADVERB,anapestic,1
63770,UNQUESTIONED,3,0-1-0,ADJECTIVE,anapestic,1
63771,UNQUESTIONING,4,0-1-0-0,ADJECTIVE,anapestic,1
63776,UNRATIFIED,4,0-1-0-2,ADJECTIVE,iambic,1
63777,UNRAVEL,3,0-1-0,VERB,anapestic,1
63780,UNREAD,2,0-1,ADJECTIVE,iambic,1
63782,UNREAL,2,0-1,ADJECTIVE,iambic,1
63783,UNREALISTIC,4,0-2-1-0,ADJECTIVE,dactylic,1
63784,UNREALISTICALLY,6,0-2-0-1-0-0,ADVERB,dactylic,1
63785,UNREALITY,5,2-0-1-0-0,NOUN,dactylic,1
63786,UNREASONABLE,4,0-1-0-0,ADJECTIVE,anapestic,1
63788,UNREASONABLY,5,0-1-0-0-0,ADVERB,anapestic,1
63789,UNREASONING,3,0-1-0,ADJECTIVE,anapestic,1
63791,UNRECEPTIVE,4,0-0-1-0,ADJECTIVE,anapestic,1
63793,UNRECOGNISABLE,6,0-2-0-1-0-0,ADJECTIVE,dactylic,1
63795,UNRECOGNISED,4,0-1-0-2,ADJECTIVE,iambic,1
63796,UNRECONCILED,4,0-1-0-2,ADJECTIVE,iambic,1
63798,UNRECONSTRUCTED,5,2-0-0-1-0,ADJECTIVE,dactylic,2
63799,UNRECORDED,4,2-0-1-0,ADJECTIVE,dactylic,1
63805,UNREFINED,3,2-0-1,ADJECTIVE,dactylic,1
63811,UNREFUTED,4,2-0-1-0,ADJECTIVE,dactylic,1
63814,UNREGISTERED,4,0-1-0-0,ADJECTIVE,anapestic,1
63816,UNREGULATED,5,0-1-0-2-0,ADJECTIVE,anapestic,1
63818,UNRELATED,4,2-0-1-0,ADJECTIVE,dactylic,1
63821,UNRELEASED,3,0-0-1,ADJECTIVE,anapestic,1
63822,UNRELENTING,4,2-0-1-0,ADJECTIVE,dactylic,1
63823,UNRELIABLE,5,2-0-1-0-0,ADJECTIVE,dactylic,1
63824,UNRELIEVED,3,2-0-1,ADJECTIVE,dactylic,1
63827,UNREMITTING,4,2-0-1-0,ADJECTIVE,dactylic,1
63837,UNREPENTANT,4,2-0-1-0,ADJECTIVE,dactylic,1
63842,UNREPORTED,4,2-0-1-0,ADJECTIVE,dactylic,1
63843,UNREPRESENTATIVE,6,0-2-0-1-0-0,ADJECTIVE,dactylic,1
63850,UNREQUITED,4,2-0-1-0,ADJECTIVE,dactylic,1
63859,UNRESOLVED,3,0-0-1,ADJECTIVE,anapestic,1
63864,UNRESPONSIVE,4,2-0-1-0,ADJECTIVE,dactylic,1
63865,UNREST,2,0-1,NOUN,iambic,1
63867,UNRESTRAINED,3,2-0-1,ADJECTIVE,dactylic,1
63870,UNRESTRICTED,4,2-0-1-0,ADJECTIVE,dactylic,1
63877,UNREVISED,3,0-0-1,ADJECTIVE,anapestic,1
63894,UNRIVALED,3,0-1-0,ADJECTIVE,anapestic,1
63895,UNROLL,2,2-1,VERB,trochaic,1
63896,UNROLLED,2,2-1,VERB,trochaic,1
63903,UNRUFFLED,3,0-1-0,ADJECTIVE,anapestic,1
63905,UNRULY,3,0-1-0,ADJECTIVE,anapestic,1
63909,UNSAFE,2,0-1,ADJECTIVE,iambic,1
63910,UNSAID,2,0-1,ADJECTIVE,iambic,1
63911,UNSALABLE,4,0-1-0-0,ADJECTIVE,anapestic,1
63915,UNSANCTIONED,3,0-1-0,ADJECTIVE,anapestic,1
63917,UNSANITARY,5,0-1-0-2-0,ADJECTIVE,anapestic,1
63923,UNSATISFACTORY,6,2-0-0-1-0-0,ADJECTIVE,dactylic,2
63925,UNSATISFIED,4,0-1-0-2,ADJECTIVE,iambic,1
63926,UNSATURATED,5,0-1-0-2-0,ADJECTIVE,anapestic,1
63928,UNSAVORY,4,0-1-0-0,ADJECTIVE,anapestic,1
63932,UNSCATHED,2,0-1,ADJECTIVE,iambic,1
63933,UNSCHEDULED,3,0-1-0,ADJECTIVE,anapestic,1
63936,UNSCIENTIFIC,5,0-2-0-1-0,ADJECTIVE,dactylic,1
63939,UNSCRIPTED,3,0-1-0,ADJECTIVE,anapestic,1
63941,UNSCRUPULOUS,4,0-1-0-0,ADJECTIVE,anapestic,1
63944,UNSEAL,2,0-1,VERB,iambic,1
63945,UNSEALED,2,0-1,ADJECTIVE,iambic,1
63951,UNSEASONABLY,5,0-1-0-0-0,ADVERB,anapestic,1
63953,UNSEAT,2,0-1,VERB,iambic,1
63958,UNSEEMLY,3,0-1-0,ADJECTIVE,anapestic,1
63959,UNSEEN,2,0-1,ADJECTIVE,iambic,1
63975,UNSERVICEABLE,5,0-1-0-0-0,ADJECTIVE,anapestic,1
63978,UNSETTLE,3,0-1-0,VERB,anapestic,1
63979,UNSETTLED,3,0-1-0,ADJECTIVE,anapestic,1
63984,UNSHACKLED,3,0-1-0,ADJECTIVE,anapestic,1
63987,UNSHAKEN,3,0-1-0,ADJECTIVE,anapestic,1
63991,UNSHARPENED,3,0-1-0,ADJECTIVE,anapestic,1
63992,UNSHAVEN,3,0-1-0,ADJECTIVE,anapestic,1
64009,UNSIGHTLY,3,0-1-0,ADJECTIVE,anapestic,1
64010,UNSIGNED,2,0-1,ADJECTIVE,iambic,1
64013,UNSINKABLE,4,0-1-0-0,ADJECTIVE,anapestic,1
64015,UNSKILLED,2,0-1,ADJECTIVE,iambic,1
64020,UNSMILING,3,0-1-0,ADJECTIVE,anapestic,1
64030,UNSOLD,2,0-1,ADJECTIVE,iambic,1
64033,UNSOLICITED,5,2-0-1-0-0,ADJECTIVE,dactylic,1
64035,UNSOLVED,2,0-1,ADJECTIVE,iambic,1
64036,UNSOPHISTICATED,6,2-0-1-0-2-0,ADJECTIVE,dactylic,2
64039,UNSOUND,2,0-1,ADJECTIVE,iambic,1
64045,UNSPARING,3,0-1-0,ADJECTIVE,anapestic,1
64046,UNSPEAKABLE,4,0-1-0-0,ADJECTIVE,anapestic,1
64048,UNSPECIFIED,4,0-1-0-2,ADJECTIVE,iambic,1
64049,UNSPECTACULAR,5,2-0-1-0-0,ADJECTIVE,dactylic,1
64050,UNSPENT,2,0-1,ADJECTIVE,iambic,1
64053,UNSPOKEN,3,0-1-0,ADJECTIVE,anapestic,1
64056,UNSTABLE,3,0-1-0,ADJECTIVE,anapestic,1
64059,UNSTAINED,2,0-1,ADJECTIVE,iambic,1
64065,UNSTEADY,3,0-1-0,ADJECTIVE,anapestic,1
64070,UNSTINTING,3,0-1-0,ADJECTIVE,anapestic,1
64073,UNSTOPPABLE,4,0-1-0-0,ADJECTIVE,anapestic,1
64080,UNSTRESSED,2,0-1,ADJECTIVE,iambic,1
64082,UNSTRUCTURED,3,0-1-0,ADJECTIVE,anapestic,1
64084,UNSTUCK,2,0-1,ADJECTIVE,iambic,1
64095,UNSUCCESSFUL,4,2-0-1-0,ADJECTIVE,dactylic,1
64096,UNSUCCESSFULLY,5,2-0-1-0-0,ADVERB,dactylic,1
64100,UNSUITABLE,4,0-1-0-0,ADJECTIVE,anapestic,1
64101,UNSUITED,3,0-1-0,ADJECTIVE,anapestic,1
64102,UNSULLIED,3,0-1-0,ADJECTIVE,anapestic,1
64103,UNSUNG,2,0-1,ADJECTIVE,iambic,1
64105,UNSUPERVISED,4,0-1-0-2,ADJECTIVE,iambic,1
64107,UNSUPPORTABLE,5,2-0-1-0-0,ADJECTIVE,dactylic,1
64108,UNSUPPORTED,4,0-0-1-0,ADJECTIVE,anapestic,1
64114,UNSURPASSED,3,2-0-1,ADJECTIVE,dactylic,1
64117,UNSURPRISING,4,0-0-1-0,ADJECTIVE,anapestic,1
64120,UNSUSPECTED,4,2-0-1-0,ADJECTIVE,dactylic,1
64121,UNSUSPECTING,4,2-0-1-0,ADJECTIVE,dactylic,1
64124,UNSUSTAINABLE,5,2-0-1-0-0,NOUN,dactylic,1
64128,UNSWERVING,3,0-1-0,ADJECTIVE,anapestic,1
64133,UNSYMPATHETIC,5,0-2-0-1-0,ADJECTIVE,dactylic,1
64139,UNTAINTED,3,0-1-0,ADJECTIVE,anapestic,1
64144,UNTAPPED,2,0-1,ADJECTIVE,iambic,1
64148,UNTAXED,2,0-1,ADJECTIVE,iambic,1
64153,UNTENABLE,4,0-1-0-0,ADJECTIVE,anapestic,1
64156,UNTESTED,3,0-1-0,ADJECTIVE,anapestic,1
64164,UNTHINKABLE,4,0-1-0-0,ADJECTIVE,anapestic,1
64165,UNTHINKING,3,0-1-0,ADJECTIVE,anapestic,1
64174,UNTIDY,3,0-1-0,ADJECTIVE,anapestic,1
64175,UNTIE,2,0-1,VERB,iambic,1
64176,UNTIED,2,0-1,ADJECTIVE,iambic,1
64177,UNTIL,2,0-1,PREPOSITION,iambic,1
64181,UNTIMELY,3,0-1-0,ADJECTIVE,anapestic,1
64187,UNTO,2,1-0,PREPOSITION,trochaic,1
64189,UNTOLD,2,0-1,ADJECTIVE,iambic,1
64190,UNTOUCHABLE,4,0-1-0-0,NOUN,anapestic,1
64191,UNTOUCHED,2,0-1,ADJECTIVE,iambic,1
64192,UNTOWARD,3,0-0-1,ADJECTIVE,anapestic,1
64193,UNTRACEABLE,4,0-1-0-0,ADJECTIVE,anapestic,1
64197,UNTRAINED,2,0-1,ADJECTIVE,iambic,1
64198,UNTRAMMELED,3,0-1-0,ADJECTIVE,anapestic,1
